0.25,0.34,0.07,4,3,1,5,5,b
0.975,0.11,0.49,5,3,0,3,2,e
0.9,0.09,0.12,5,4,2,0,2,d
0.65,0.28,0.51,5,0,2,5,1,c
0.45,0.7,0.44,0,5,1,0,2,a
0.425,0.68,0.34,1,5,2,3,3,a
0.575,0.35,0.4,2,0,1,1,1,c
0.4,0.63,0.45,4,2,0,0,0,a
0.85,0.23,0.31,2,2,2,0,3,d
0.45,0.7,0.29,1,5,2,2,2,a
0.65,0.26,0.35,4,2,2,0,4,c
0.75,0.16,0.5,4,1,1,2,5,c
0.925,0.22,0.29,2,4,4,0,4,d
0.625,0.19,0.55,2,0,5,5,1,c
0.4,0.52,0.45,3,3,4,5,5,a
0.875,0.13,0.18,4,4,5,4,0,d
0.65,0.3,0.44,4,0,5,1,1,c
0.6,0.24,0.59,5,5,2,5,2,c
0.85,0.11,0.12,0,4,1,2,0,d
0.95,0.04,0.23,1,1,0,5,2,d
0.475,0.71,0.52,0,2,3,1,3,a
0.85,0.11,0.3,4,2,5,1,1,d
0.6,0.26,0.46,3,2,4,1,1,c
0.65,0.23,0.6,1,3,2,5,1,c
0.9,0.16,0.19,0,2,2,3,5,d
0.475,0.64,0.53,1,0,5,1,5,a
0.85,0.09,0.15,5,3,5,5,0,d
0.35,0.7,0.45,2,0,0,0,3,a
0.4,0.57,0.35,1,2,3,1,4,a
0.875,0.2,0.09,2,2,1,5,5,d
0.25,0.67,0.47,0,0,0,4,4,a
0.4,0.71,0.4,3,4,0,4,0,a
0.45,0.62,0.41,0,3,2,0,2,a
0.275,0.7,0.47,3,5,1,3,3,a
0.9,0.06,0.21,1,0,1,2,1,d
1.0,0.12,0.3,0,0,2,1,3,d
0.7,0.17,0.23,2,2,5,3,1,d
0.375,0.49,0.6,2,5,1,5,1,a
0.325,0.56,0.4,4,4,5,1,5,a
0.825,0.21,0.31,5,0,2,1,0,d
0.975,0.24,0.14,3,1,0,5,2,d
0.825,0.02,0.22,2,5,5,0,0,d
0.825,0.2,0.22,2,4,3,1,2,d
0.825,0.17,0.3,0,1,4,1,0,d
0.325,0.62,0.5,2,4,4,3,0,a
0.475,0.52,0.34,1,5,2,4,2,a
0.975,0.2,0.3,5,1,1,3,0,d
0.85,0.07,0.16,5,5,0,5,0,d
0.25,0.43,0.07,0,4,5,2,2,b
0.925,0.07,0.31,1,4,5,0,2,d
0.375,0.66,0.52,2,5,5,2,5,a
0.9,0.19,0.19,1,3,2,3,0,d
0.95,0.03,0.16,3,1,2,3,3,d
0.925,0.2,0.17,4,4,1,0,4,d
0.725,0.15,0.3,4,1,3,0,1,d
0.275,0.69,0.51,4,0,1,3,5,a
0.45,0.67,0.46,3,5,3,2,2,a
0.375,0.71,0.45,2,1,3,1,4,a
0.325,0.59,0.52,2,4,3,1,3,a
0.4,0.59,0.45,2,0,3,3,2,a
0.525,0.69,0.43,5,2,3,3,3,a
0.9,0.06,0.27,5,3,5,0,2,d
0.275,0.25,0.02,0,2,5,4,1,b
0.875,0.15,0.24,1,1,1,2,2,d
0.325,0.72,0.39,2,4,3,4,5,a
0.25,0.31,0.11,4,4,4,5,0,b
0.325,0.53,0.51,0,2,2,3,0,a
0.825,0.13,0.22,1,2,0,1,2,d
0.25,0.3,0.22,2,0,2,4,0,b
0.525,0.45,0.14,4,5,1,2,0,b
0.875,0.07,0.3,0,3,3,4,5,d
0.425,0.7,0.5,4,4,2,1,2,a
0.75,0.16,0.31,1,1,0,2,4,d
0.45,0.55,0.45,3,1,0,3,0,a
0.95,0.21,0.08,4,5,0,2,5,d
0.375,0.62,0.58,2,0,4,4,0,a
0.925,0.16,0.18,0,5,3,3,0,d
0.375,0.32,0.08,4,1,0,5,2,b
0.975,0.2,0.21,5,5,0,3,2,d
0.925,0.3,0.3,3,3,4,3,3,d
0.275,0.33,0.06,3,1,4,2,3,b
0.35,0.3,0.07,2,2,1,0,2,b
0.3,0.28,0.25,1,1,4,0,5,b
0.95,0.15,0.29,3,1,4,1,2,d
0.4,0.45,0.09,3,0,0,1,2,b
0.25,0.21,0.19,5,0,5,1,2,b
0.825,0.07,0.12,5,2,5,0,3,d
0.9,0.14,0.14,1,2,1,4,2,d
0.25,0.28,0.03,3,3,0,2,2,b
0.775,0.31,0.23,2,3,2,4,5,d
0.3,0.26,0.08,0,5,2,5,3,b
0.95,0.17,0.26,0,5,0,5,5,d
0.325,0.37,0.18,3,0,4,3,3,b
0.95,0.16,0.3,5,5,1,5,4,d
0.85,0.16,0.11,5,2,2,2,4,d
0.925,0.26,0.14,4,4,3,3,0,d
0.35,0.27,0.23,5,2,5,0,0,b
0.75,0.21,0.18,3,1,4,3,1,d
0.8,0.21,0.12,3,3,5,1,1,d
0.35,0.39,0.06,5,5,4,5,4,b
0.975,0.17,0.4,3,0,3,5,4,e
0.4,0.28,0.17,0,0,2,0,4,b
0.9,0.14,0.27,3,5,4,5,0,d
0.325,0.3,0.21,5,2,4,0,5,b
0.775,0.22,0.22,4,4,0,2,3,d
0.8,0.23,0.31,1,5,1,4,1,d
0.925,0.16,0.12,4,2,4,5,0,d
0.95,0.12,0.27,5,4,5,2,3,d
0.325,0.43,0.12,2,5,0,5,0,b
0.8,0.31,0.16,4,5,2,4,3,d
0.9,0.09,0.3,1,2,5,5,5,d
0.825,0.07,0.25,1,1,5,0,5,d
0.875,0.15,0.14,5,4,4,3,0,d
0.325,0.23,0.21,5,4,4,3,2,b
0.875,0.13,0.24,3,2,2,3,5,d
0.375,0.38,0.19,4,2,2,1,1,b
0.45,0.21,0.11,4,5,1,4,5,b
0.75,0.19,0.24,1,2,4,5,0,d
0.825,0.22,0.28,0,5,2,2,2,d
0.775,0.0,0.27,2,5,4,4,1,d
0.275,0.31,0.01,2,3,3,0,4,b
0.95,0.07,0.17,0,0,1,3,2,d
0.3,0.41,0.15,4,0,3,5,0,b
0.85,0.23,0.33,4,1,4,4,4,d
0.875,0.17,0.18,4,2,4,0,0,d
0.725,0.24,0.17,4,4,0,3,2,d
0.975,0.03,0.53,1,4,3,3,4,e
0.25,0.37,0.11,5,1,5,0,5,b
0.425,0.39,0.03,2,5,3,4,0,b
0.325,0.36,0.11,3,2,0,5,0,b
0.35,0.26,0.03,1,1,0,4,3,b
0.4,0.2,0.19,0,3,0,0,0,b
0.825,0.19,0.16,3,5,0,4,4,d
0.975,0.13,0.34,5,1,1,3,4,d
0.875,0.06,0.15,0,5,2,3,4,d
0.775,0.09,0.18,0,2,1,5,2,d
0.9,0.22,0.27,4,1,0,3,5,d
0.875,0.23,0.2,3,1,5,0,1,d
0.325,0.38,0.01,3,0,5,2,2,b
0.375,0.35,0.12,1,0,4,3,1,b
0.775,0.15,0.27,2,3,4,1,2,d
0.95,0.07,0.28,4,1,0,1,3,d
0.4,0.4,0.15,1,2,0,5,3,b
0.9,0.24,0.08,0,0,1,3,3,d
0.8,0.12,0.25,4,5,0,0,3,d
0.35,0.35,0.2,3,3,2,3,1,b
0.425,0.27,0.03,3,3,2,3,4,b
0.875,0.22,0.22,2,3,0,4,1,d
0.75,0.08,0.28,5,4,3,5,0,d
0.275,0.33,0.03,3,5,0,2,4,b
0.825,0.2,0.25,3,3,4,2,0,d
1.0,0.17,0.5,5,1,5,4,2,e
0.275,0.41,0.15,3,5,0,3,5,b
0.95,0.24,0.16,4,0,2,0,2,d
0.4,0.4,0.07,3,2,0,1,4,b
0.775,0.07,0.1,0,4,4,4,3,d
0.4,0.45,0.2,2,3,0,4,5,b
0.9,0.08,0.34,5,0,1,4,4,d
0.275,0.34,0.06,0,3,3,3,2,b
0.85,0.22,0.13,4,4,1,2,5,d
0.3,0.35,0.2,5,5,5,4,0,b
0.875,0.2,0.17,3,3,5,3,0,d
0.9,0.06,0.25,5,0,5,5,4,d
0.725,0.08,0.32,4,0,4,2,4,d
0.275,0.4,0.04,4,5,1,3,4,b
0.825,0.19,0.25,2,0,5,3,1,d
0.375,0.34,0.05,2,1,5,5,2,b
0.325,0.39,0.14,5,3,5,5,1,b
0.9,0.08,0.11,5,1,5,0,5,d
0.3,0.28,0.12,4,5,1,1,1,b
0.975,0.07,0.22,4,5,1,4,0,d
0.925,0.23,0.28,3,3,3,2,0,d
0.925,0.2,0.3,5,4,2,5,3,d
0.825,0.08,0.19,5,5,0,5,0,d
0.9,0.04,0.3,1,0,0,1,5,d
0.95,0.03,0.65,1,4,5,5,5,e
0.95,0.2,0.46,4,1,4,5,1,e
0.975,0.17,0.42,1,2,3,5,2,e
0.3,0.42,0.14,4,3,1,4,0,b
0.275,0.21,0.01,3,4,0,1,3,b
0.325,0.25,0.08,2,1,3,2,2,b
0.425,0.33,0.25,0,1,2,5,2,b
0.825,0.19,0.53,4,3,4,2,5,e
0.875,0.08,0.46,1,5,3,3,3,e
0.45,0.41,0.02,5,1,0,4,2,b
0.85,0.25,0.45,4,2,3,4,1,e
1.0,0.21,0.4,5,0,5,3,3,e
0.875,0.21,0.48,1,0,2,2,1,e
0.95,0.16,0.5,4,0,1,4,3,e
0.9,0.18,0.46,0,5,5,2,4,e
1.0,0.18,0.37,1,3,1,5,3,e
0.4,0.42,0.15,3,1,5,5,1,b
0.25,0.37,0.08,1,3,3,4,0,b
0.85,0.03,0.47,5,2,5,1,4,e
0.45,0.41,0.2,0,0,1,2,2,b
0.875,0.21,0.41,4,3,4,5,5,e
0.775,0.08,0.51,4,4,0,5,4,e
1.0,0.19,0.59,0,1,1,3,4,e
0.25,0.41,0.14,4,5,2,1,2,b
0.9,0.23,0.52,2,3,1,1,1,e
0.8,0.21,0.51,1,3,1,1,1,e
0.3,0.34,0.09,4,4,3,3,5,b
0.325,0.31,0.1,2,4,5,5,3,b
0.975,0.16,0.41,5,4,1,0,1,e
0.325,0.43,0.14,4,5,0,1,4,b
0.925,0.09,0.47,2,1,5,3,2,e
0.3,0.34,0.25,0,2,2,3,1,b
0.25,0.31,0.2,0,0,5,3,4,b
0.4,0.36,0.23,5,3,1,3,4,b
0.8,0.15,0.45,1,5,2,0,0,e
0.9,0.21,0.58,4,5,1,3,0,e
0.375,0.34,0.06,3,4,3,3,5,b
0.375,0.37,0.09,3,5,0,5,0,b
0.95,0.04,0.61,2,2,2,1,4,e
0.85,0.16,0.54,1,5,5,3,1,e
0.95,0.23,0.44,4,3,0,1,0,e
1.0,0.1,0.56,0,1,0,0,4,e
0.425,0.35,0.11,5,1,4,0,0,b
0.325,0.33,0.24,5,0,1,4,2,b
0.325,0.23,0.03,4,0,0,5,4,b
0.8,0.11,0.44,5,0,3,2,2,e
0.975,0.11,0.42,0,1,0,5,0,e
0.25,0.19,0.16,4,4,0,5,4,b
0.325,0.37,0.07,3,2,2,5,5,b
1.0,0.09,0.63,3,1,0,5,3,e
0.975,0.13,0.46,3,3,0,0,4,e
0.375,0.46,0.08,3,1,0,1,2,b
0.275,0.26,0.2,2,1,4,1,4,b
0.5,0.42,0.1,4,1,1,5,4,b
0.4,0.37,0.11,0,2,1,5,2,b
0.425,0.29,0.07,1,0,1,3,4,b
0.875,0.1,0.56,1,1,5,4,4,e
0.875,0.02,0.49,2,1,5,5,4,e
0.85,0.1,0.45,4,2,5,0,1,e
0.375,0.28,0.09,4,3,5,2,2,b
0.275,0.41,0.16,1,1,5,5,4,b
0.975,0.16,0.58,1,2,3,5,2,e
0.3,0.44,0.22,5,0,4,1,3,b
0.775,0.13,0.61,0,3,3,1,1,e
0.35,0.31,0.13,1,5,5,4,1,b
0.375,0.26,0.02,1,3,0,1,2,b
0.9,0.19,0.43,0,1,4,3,2,e
0.9,0.33,0.56,2,5,1,3,2,e
0.35,0.45,0.05,2,1,3,3,2,b
0.975,0.2,0.45,2,4,3,1,1,e
0.975,0.05,0.38,1,2,0,4,1,e
0.425,0.4,0.0,4,1,0,3,0,b
0.4,0.3,0.02,3,2,5,4,2,b
0.85,0.2,0.45,4,1,5,0,5,e
0.35,0.3,0.19,0,5,4,5,3,b
0.45,0.37,0.23,2,0,1,3,2,b
0.825,0.08,0.47,0,2,4,1,4,e
0.25,0.23,0.13,4,2,0,3,3,b
0.875,0.13,0.51,5,5,1,2,1,e
0.975,0.15,0.43,3,0,5,4,0,e
0.3,0.29,0.19,1,0,1,0,4,b
0.825,0.08,0.42,0,1,2,3,2,e
0.425,0.26,0.18,3,5,5,4,1,b
0.425,0.36,0.07,1,1,2,1,3,b
0.775,0.09,0.61,4,2,5,2,4,e
0.3,0.25,0.06,4,3,1,2,4,b
0.875,0.28,0.5,2,2,5,5,5,e
0.25,0.35,0.17,2,1,3,1,4,b
0.85,0.05,0.58,1,4,5,2,3,e
0.925,0.09,0.54,1,4,1,0,5,e
0.325,0.45,0.16,5,0,2,1,2,b
0.275,0.3,0.03,3,1,0,2,5,b
0.275,0.36,0.22,1,4,3,0,2,b
0.825,0.11,0.57,1,0,4,4,4,e
0.45,0.47,0.02,4,5,1,4,4,b
0.325,0.4,0.21,5,5,1,3,4,b
0.975,0.21,0.49,4,4,4,2,0,e
0.4,0.33,0.15,4,5,4,5,5,b
0.85,0.07,0.55,4,1,0,3,5,e
1.0,0.04,0.62,5,4,3,3,1,e
0.975,0.25,0.63,2,2,1,4,1,e
0.925,0.09,0.57,2,3,1,1,1,e
0.25,0.29,0.03,2,5,1,1,1,b
0.8,0.07,0.47,3,2,5,5,0,e
0.925,0.19,0.46,3,3,4,2,3,e
0.95,0.12,0.45,5,1,5,0,5,e
0.425,0.24,0.03,0,4,0,0,2,b
0.325,0.29,0.18,5,3,2,4,4,b
0.925,0.2,0.46,0,0,0,1,1,e
0.425,0.41,0.19,0,2,0,1,4,b
0.975,0.08,0.49,3,1,0,1,4,e
0.85,0.24,0.38,0,2,0,0,1,e
0.3,0.35,0.18,2,0,5,1,3,b
0.25,0.32,0.08,0,2,1,5,3,b
0.9,0.1,0.61,3,2,5,0,0,e
0.825,0.21,0.53,0,1,3,2,0,e
0.25,0.36,0.04,3,1,2,3,0,b
0.875,0.09,0.44,3,1,0,2,4,e
0.425,0.45,0.21,2,4,0,2,3,b
0.25,0.2,0.12,5,3,0,1,5,b
0.25,0.38,0.03,4,0,1,0,1,b
0.95,0.19,0.49,4,2,0,1,2,e
0.75,0.17,0.57,3,4,2,3,0,e
0.95,0.03,0.62,4,0,2,1,1,e
0.3,0.24,0.17,5,3,0,5,3,b
0.925,0.15,0.51,5,2,4,4,4,e
0.75,0.26,0.59,2,3,3,5,1,e
0.25,0.36,0.22,2,4,0,3,5,b
0.325,0.35,0.05,1,3,1,3,5,b
0.85,0.15,0.52,2,2,3,4,0,e
0.875,0.2,0.39,5,1,0,3,2,e
1.0,0.06,0.48,3,1,0,1,4,e
0.4,0.33,0.17,0,3,1,0,2,b
0.925,0.15,0.56,5,0,2,0,5,e
0.9,0.26,0.48,0,2,1,5,4,e
0.95,0.09,0.63,4,4,1,1,0,e
0.425,0.22,0.12,4,5,0,0,4,b
0.4,0.36,0.12,1,0,5,4,3,b
0.9,0.11,0.42,5,4,2,0,3,e
0.3,0.36,0.14,0,5,1,0,3,b
0.975,0.13,0.44,3,2,0,0,5,e
0.25,0.3,0.16,5,1,5,3,0,b
0.775,0.03,0.47,3,2,2,5,0,e
0.9,0.06,0.51,2,4,5,3,0,e
0.275,0.45,0.22,1,2,2,5,5,b
0.425,0.29,0.01,2,1,5,4,2,b
0.775,0.06,0.39,0,3,3,3,0,e
0.925,0.11,0.55,3,2,1,2,5,e
0.275,0.2,0.19,3,1,4,3,2,b
0.375,0.31,0.2,2,3,0,2,4,b
0.325,0.41,0.14,1,5,3,4,4,b
0.425,0.35,0.11,2,4,2,3,4,b
0.95,0.01,0.59,0,0,2,5,3,e
0.925,0.05,0.47,2,5,2,2,0,e
0.9,0.13,0.56,4,4,0,1,1,e
0.775,0.17,0.45,3,2,2,2,1,e
0.325,0.33,0.14,3,1,0,0,0,b
0.9,0.13,0.49,4,1,0,3,2,e
0.9,0.0,0.59,1,2,2,0,2,e
0.45,0.33,0.04,0,5,0,0,0,b
0.25,0.17,0.26,3,5,2,4,3,b
0.4,0.26,0.16,5,5,5,3,2,b
0.95,0.1,0.51,3,3,0,1,0,e
0.95,0.12,0.43,2,4,5,1,1,e
0.8,0.13,0.6,3,5,0,5,1,e
0.4,0.25,0.13,5,2,2,0,5,b
0.3,0.27,0.25,4,3,5,5,1,b
1.0,0.2,0.6,1,4,5,2,5,e
0.8,0.2,0.53,0,0,0,0,0,e
0.9,0.19,0.53,1,3,4,1,5,e
0.8,0.22,0.47,1,2,0,4,1,e
1.0,0.16,0.56,2,1,3,4,2,e
0.3,0.29,0.05,4,5,4,2,5,b
0.4,0.32,0.15,0,4,2,0,3,b
0.425,0.28,0.21,5,5,5,4,1,b
0.4,0.37,0.1,0,5,1,2,3,b
0.35,0.32,0.12,5,0,3,4,3,b
0.875,0.15,0.63,2,1,2,5,4,e
0.875,0.07,0.55,5,4,3,3,0,e
0.35,0.19,0.23,1,1,3,2,0,b
0.325,0.23,0.03,1,5,2,4,1,b
1.0,0.02,0.53,1,4,0,5,5,e
0.4,0.37,0.1,4,4,5,2,4,b
0.325,0.24,0.18,1,0,4,4,5,b
0.975,0.04,0.48,4,3,4,2,1,e
0.975,0.15,0.66,5,4,3,2,2,e
0.875,0.23,0.42,5,5,5,4,4,e
0.5,0.3,0.05,2,5,5,2,0,b
0.375,0.44,0.21,2,1,0,4,5,b
0.9,0.26,0.56,5,1,5,4,2,e
0.8,0.18,0.56,0,4,0,0,1,e
0.375,0.29,0.06,3,1,0,1,3,b
0.925,0.23,0.56,4,5,1,1,5,e
1.0,0.14,0.38,1,0,3,5,3,e
0.85,0.21,0.44,0,4,0,4,1,e
0.4,0.27,0.0,4,3,1,0,1,b
0.275,0.37,0.05,5,4,5,3,2,b
0.275,0.44,0.11,1,3,5,0,2,b
0.325,0.33,0.05,0,3,4,0,5,b
0.85,0.1,0.44,5,1,5,1,3,e
0.45,0.25,0.06,0,1,2,4,2,b
0.375,0.26,0.18,1,4,1,2,5,b
0.875,0.09,0.54,4,0,1,5,2,e
0.35,0.23,0.16,2,0,4,2,2,b
0.25,0.39,0.07,2,5,1,1,3,b
0.95,0.02,0.54,3,2,3,5,1,e
0.875,0.03,0.55,1,3,4,4,3,e
0.825,0.11,0.38,2,1,4,3,5,e
0.275,0.26,0.16,3,4,5,4,2,b
0.425,0.38,0.06,3,0,2,2,1,b
0.25,0.27,0.03,0,1,4,5,2,b
0.425,0.34,0.14,5,1,1,5,0,b
0.875,0.19,0.48,0,5,3,1,3,e
0.95,0.08,0.45,0,1,3,0,4,e
0.9,0.15,0.51,5,3,1,4,3,e
0.775,0.06,0.43,4,4,4,2,3,e
0.925,0.16,0.41,5,1,0,5,2,e
0.25,0.39,0.17,5,1,4,1,5,b
0.4,0.44,0.27,0,0,4,5,5,b
0.825,0.07,0.4,2,4,4,4,4,e
0.35,0.38,0.03,2,4,1,4,0,b
0.35,0.26,0.1,4,1,3,0,5,b
0.375,0.22,0.2,5,2,2,1,4,b
0.45,0.3,0.07,3,4,4,2,1,b
0.3,0.34,0.17,0,1,1,3,2,b
0.325,0.36,0.1,1,5,1,2,5,b
0.325,0.3,0.19,5,4,5,4,4,b
0.475,0.19,0.03,1,1,5,1,4,b
0.375,0.36,0.08,4,3,5,5,5,b
0.4,0.25,0.16,2,0,1,2,2,b
0.3,0.34,0.09,1,1,1,5,3,b
0.325,0.36,0.22,0,2,5,1,3,b
0.275,0.35,0.14,4,1,0,5,2,b
0.275,0.33,0.17,4,2,5,3,1,b
0.25,0.31,0.26,5,0,0,0,4,b
0.275,0.5,0.02,0,0,3,5,5,b
0.45,0.28,0.17,1,3,2,0,1,b
0.35,0.42,0.22,3,2,3,5,1,b
0.3,0.36,0.16,5,0,4,1,2,b
0.25,0.22,0.2,2,1,3,4,1,b
0.35,0.3,0.04,4,4,3,5,4,b
0.3,0.24,0.09,0,4,1,5,0,b
